,price
9596,440000.0
9597,610000.0
9598,440000.0
9599,319950.0
9600,555000.0
9601,282000.0
9602,467000.0
9603,286700.0
9604,265000.0
9605,432500.0
9606,387000.0
9607,409000.0
9608,479500.0
9609,679975.0
9610,575000.0
9611,459950.0
9612,485000.0
9613,454000.0
9614,575000.0
9615,572800.0
9616,500000.0
9617,1210000.0
9618,471500.0
9619,695000.0
9620,433190.0
9621,641000.0
9622,368000.0
9623,567500.0
9624,535000.0
9625,505000.0
9626,615000.0
9627,637850.0
9628,490000.0
9629,650000.0
9630,425000.0
9631,1140000.0
9632,425000.0
9633,625000.0
9634,355000.0
9635,450000.0
9636,417000.0
9637,275000.0
9638,437718.0
9639,470000.0
9640,563500.0
9641,475000.0
9642,530000.0
9643,692500.0
9644,771150.0
9645,660000.0
9646,507250.0
9647,190000.0
9648,600000.0
9649,685000.0
9650,730000.0
9651,655000.0
9652,500000.0
9653,648000.0
9654,300000.0
9655,675000.0
9656,650880.0
9657,589410.0
9658,591975.0
9659,600000.0
9660,425000.0
9661,480000.0
9662,550000.0
9663,555000.0
9664,585000.0
9665,490000.0
9666,450000.0
9667,595500.0
9668,301000.0
9669,445000.0
9670,565000.0
9671,544999.0
9672,323000.0
9673,276000.0
9674,356000.0
9675,569000.0
9676,389000.0
9677,359000.0
9678,515000.0
9679,681000.0
9680,688000.0
9681,425000.0
9682,785000.0
9683,337000.0
9684,409316.0
9685,1110000.0
9686,506950.0
9687,700000.0
9688,772500.0
9689,690000.0
9690,522500.0
9691,540000.0
9692,452500.0
9693,536751.0
9694,699188.0
9695,475000.0
9696,389950.0
9697,356000.0
9698,469900.0
9699,1998000.0
9700,544000.0
9701,765000.0
9702,470000.0
9703,670000.0
9704,535950.0
9705,480000.0
9706,244500.0
9707,335000.0
9708,490000.0
9709,592000.0
9710,489000.0
9711,561000.0
9712,672500.0
9713,235000.0
9714,320000.0
9715,253200.0
9716,560000.0
9717,450000.0
9718,235867.0
9719,572500.0
9720,347000.0
9721,226000.0
9722,380000.0
9723,315000.0
9724,355000.0
9725,338000.0
9726,615000.0
9727,562500.0
9728,400000.0
9729,630000.0
9730,385000.0
9731,322500.0
9732,467000.0
9733,249000.0
9734,600000.0
9735,305450.0
9736,253905.0
9737,268000.0
9738,274000.0
9739,449400.0
9740,229000.0
9741,657000.0
9742,235000.0
9743,565000.0
9744,289000.0
9745,210000.0
9746,320000.0
9747,950000.0
9748,419950.0
9749,374000.0
9750,417000.0
9751,439000.0
9752,262500.0
9753,345000.0
9754,287000.0
9755,2230000.0
9756,380000.0
9757,306000.0
9758,250000.0
9759,436300.0
9760,615000.0
9761,300000.0
9762,215000.0
9763,450800.0
9764,210000.0
9765,415000.0
9766,875000.0
9767,540000.0
9768,165000.0
9769,295000.0
9770,227450.0
9771,345000.0
9772,372000.0
9773,300000.0
9774,610360.0
9775,608500.0
9776,423000.0
9777,424950.0
9778,564450.0
9779,580000.0
9780,279000.0
9781,240000.0
9782,415000.0
9783,443950.0
9784,139000.0
9785,340000.0
9786,266000.0
9787,555000.0
9788,261000.0
9789,740000.0
9790,238000.0
9791,421000.0
9792,505000.0
9793,383000.0
9794,355000.0
9795,410000.0
9796,468000.0
9797,399500.0
9798,745000.0
9799,595000.0
9800,552500.0
9801,641000.0
9802,220000.0
9803,494500.0
9804,538000.0
9805,635000.0
9806,605000.0
9807,445000.0
9808,839900.0
9809,539950.0
9810,429900.0
9811,320000.0
9812,222900.0
9813,250000.0
9814,237000.0
9815,404000.0
9816,269500.0
9817,324500.0
9818,529950.0
9819,519000.0
9820,390000.0
9821,655000.0
9822,502500.0
9823,343000.0
9824,478000.0
9825,471750.0
9826,430000.0
9827,405300.0
9828,445000.0
9829,321000.0
9830,259000.0
9831,424950.0
9832,269000.0
9833,230000.0
9834,270000.0
9835,425000.0
9836,1570000.0
9837,679000.0
9838,518000.0
9839,430000.0
9840,301500.0
9841,200000.0
9842,383000.0
9843,413900.0
9844,335000.0
9845,410000.0
9846,225000.0
9847,305000.0
9848,569888.0
9849,313100.0
9850,231500.0
9851,400000.0
9852,670000.0
9853,278000.0
9854,750000.0
9855,190000.0
9856,275000.0
9857,293000.0
9858,261490.0
9859,710000.0
9860,389950.0
9861,350000.0
9862,371000.0
9863,237000.0
9864,390000.0
9865,431000.0
9866,240000.0
9867,553000.0
9868,640000.0
9869,435000.0
9870,327000.0
9871,208950.0
9872,465750.0
9873,620000.0
9874,315000.0
9875,292000.0
9876,405000.0
9877,868500.0
9878,375000.0
9879,288400.0
9880,305000.0
9881,299950.0
9882,377000.0
9883,275000.0
9884,464000.0
9885,387000.0
9886,435000.0
9887,517100.0
9888,275000.0
9889,250000.0
9890,725000.0
9891,665000.0
9892,481000.0
9893,506400.0
9894,480000.0
9895,729000.0
9896,350000.0
9897,225000.0
9898,720000.0
9899,189900.0
9900,545000.0
9901,427200.0
9902,420000.0
9903,292600.0
9904,568500.0
9905,345000.0
9906,392500.0
9907,512000.0
9908,325000.0
9909,605000.0
9910,235000.0
9911,230000.0
9912,420000.0
9913,419500.0
9914,537100.0
9915,636230.0
9916,326000.0
9917,208000.0
9918,310000.0
9919,350000.0
9920,370000.0
9921,320000.0
9922,545000.0
9923,345000.0
9924,350000.0
9925,555000.0
9926,440000.0
9927,346150.0
9928,339950.0
9929,550000.0
9930,320000.0
9931,230000.0
9932,598555.0
9933,375000.0
9934,275000.0
9935,495000.0
9936,506000.0
9937,449999.0
9938,208000.0
9939,358000.0
9940,359900.0
9941,368000.0
9942,317000.0
9943,530000.0
9944,560000.0
9945,439900.0
9946,380000.0
9947,280000.0
9948,199950.0
9949,365000.0
9950,887250.0
9951,290000.0
9952,374000.0
9953,455950.0
9954,265000.0
9955,600000.0
9956,819995.0
9957,515000.0
9958,232000.0
9959,610685.0
9960,253000.0
9961,339900.0
9962,345000.0
9963,155000.0
9964,260000.0
9965,698000.0
9966,560000.0
9967,422500.0
9968,583000.0
9969,213800.0
9970,641000.0
9971,315000.0
9972,360000.0
9973,359000.0
9974,359000.0
9975,180000.0
9976,322500.0
9977,582000.0
9978,522500.0
9979,269950.0
9980,359000.0
9981,217000.0
9982,461000.0
9983,247000.0
9984,307150.0
9985,151000.0
9986,380000.0
9987,431000.0
9988,283000.0
9989,387000.0
9990,261500.0
9991,380000.0
9992,481000.0
9993,798800.0
9994,254000.0
9995,404600.0
9996,250000.0
9997,424950.0
9998,750000.0
9999,376000.0
10000,449000.0
10001,365000.0
10002,402000.0
10003,450000.0
10004,450000.0
10005,320000.0
10006,406000.0
10007,825000.0
10008,348000.0
10009,650000.0
10010,739000.0
10011,410000.0
10012,510000.0
10013,300000.0
10014,445000.0
10015,272000.0
10016,299000.0
10017,555000.0
10018,340000.0
10019,280000.0
10020,719950.0
10021,286000.0
10022,367500.0
10023,365000.0
10024,410000.0
10025,433000.0
10026,325000.0
10027,470000.0
10028,191000.0
10029,369000.0
10030,245000.0
10031,238000.0
10032,415000.0
10033,299950.0
10034,340000.0
10035,310000.0
10036,3000000.0
10037,635000.0
10038,306888.0
10039,398500.0
10040,150000.0
10041,322000.0
10042,289950.0
10043,600000.0
10044,535000.0
10045,199000.0
10046,322000.0
10047,230000.0
10048,535000.0
10049,276900.0
10050,560000.0
10051,327000.0
10052,1925000.0
10053,385195.0
10054,410000.0
10055,3600000.0
10056,630000.0
10057,385000.0
10058,386500.0
10059,450000.0
10060,1085000.0
10061,1505000.0
10062,365000.0
10063,853800.0
10064,930000.0
10065,700000.0
10066,400000.0
10067,595000.0
10068,2500000.0
10069,415000.0
10070,535000.0
10071,480000.0
10072,680000.0
10073,352750.0
10074,515000.0
10075,1072000.0
10076,342500.0
10077,619000.0
10078,467000.0
10079,825000.0
10080,881000.0
10081,410000.0
10082,250000.0
10083,345000.0
10084,475000.0
10085,670000.0
10086,403000.0
10087,1000000.0
10088,334500.0
10089,600000.0
10090,349000.0
10091,635000.0
10092,700000.0
10093,813000.0
10094,450000.0
10095,1900000.0
10096,435000.0
10097,374000.0
10098,375000.0
10099,500000.0
10100,410000.0
10101,336000.0
10102,500000.0
10103,449000.0
10104,496752.0
10105,513000.0
10106,557500.0
10107,450000.0
10108,735000.0
10109,230000.0
10110,1165000.0
10111,385000.0
10112,495000.0
10113,550000.0
10114,397500.0
10115,375000.0
10116,398750.0
10117,780000.0
10118,350000.0
10119,2250000.0
10120,562000.0
10121,2095000.0
10122,635000.0
10123,335000.0
10124,895000.0
10125,430100.0
10126,704300.0
10127,271310.0
10128,515000.0
10129,320000.0
10130,450000.0
10131,295000.0
10132,755000.0
10133,585444.0
10134,400000.0
10135,677000.0
10136,1030000.0
10137,559950.0
10138,580000.0
10139,1050000.0
10140,540000.0
10141,570000.0
10142,379900.0
10143,403000.0
10144,360000.0
10145,650000.0
10146,470000.0
10147,615000.0
10148,647500.0
10149,619000.0
10150,640000.0
10151,380000.0
10152,474500.0
10153,877500.0
10154,363000.0
10155,276000.0
10156,650000.0
10157,400000.0
10158,1050000.0
10159,1900000.0
10160,399950.0
10161,908800.0
10162,579000.0
10163,345000.0
10164,370000.0
10165,455000.0
10166,370000.0
10167,895000.0
10168,527200.0
10169,285000.0
10170,230000.0
10171,345000.0
10172,465000.0
10173,700000.0
10174,630000.0
10175,425000.0
10176,1220000.0
10177,350000.0
10178,1240000.0
10179,978000.0
10180,1249000.0
10181,749000.0
10182,342000.0
10183,690000.0
10184,330000.0
10185,378000.0
10186,750000.0
10187,545000.0
10188,385000.0
10189,830000.0
10190,333000.0
10191,300000.0
10192,725000.0
10193,910000.0
10194,435000.0
10195,800000.0
10196,610000.0
10197,495000.0
10198,373000.0
10199,499950.0
10200,465000.0
10201,475000.0
10202,365000.0
10203,569500.0
10204,675000.0
10205,550000.0
10206,450000.0
10207,934550.0
10208,635000.0
10209,565000.0
10210,525000.0
10211,546000.0
10212,1695000.0
10213,400000.0
10214,356999.0
10215,950000.0
10216,299500.0
10217,385000.0
10218,350000.0
10219,570000.0
10220,615000.0
10221,398000.0
10222,2450000.0
10223,535000.0
10224,317625.0
10225,346000.0
10226,425000.0
10227,431000.0
10228,438000.0
10229,1245000.0
10230,313000.0
10231,718000.0
10232,970000.0
10233,380950.0
10234,2725000.0
10235,317000.0
10236,352900.0
10237,536500.0
10238,332500.0
10239,364000.0
10240,290000.0
10241,397000.0
10242,370000.0
10243,245000.0
10244,759000.0
10245,660500.0
10246,446800.0
10247,765000.0
10248,583000.0
10249,375000.0
10250,1480000.0
10251,1500000.0
10252,500000.0
10253,450000.0
10254,395000.0
10255,304000.0
10256,305000.0
10257,620000.0
10258,390000.0
10259,388500.0
10260,499000.0
10261,780000.0
10262,435000.0
10263,432500.0
10264,615000.0
10265,425000.0
10266,1340000.0
10267,675000.0
10268,395000.0
10269,445000.0
10270,495000.0
10271,615000.0
10272,502000.0
10273,760000.0
10274,321500.0
10275,360000.0
10276,665000.0
10277,495000.0
10278,350000.0
10279,417000.0
10280,402500.0
10281,350000.0
10282,1137500.0
10283,399950.0
10284,325000.0
10285,429900.0
10286,550000.0
10287,775000.0
10288,565000.0
10289,665000.0
10290,450000.0
10291,826000.0
10292,402723.0
10293,355000.0
10294,590000.0
10295,362500.0
10296,420000.0
10297,525000.0
10298,1735000.0
10299,310000.0
10300,190500.0
10301,1115500.0
10302,303000.0
10303,353500.0
10304,300000.0
10305,1075000.0
10306,385000.0
10307,387000.0
10308,460000.0
10309,325000.0
10310,330000.0
10311,384000.0
10312,340000.0
10313,441000.0
10314,1039000.0
10315,181000.0
10316,443000.0
10317,685000.0
10318,834000.0
10319,1462500.0
10320,356000.0
10321,239000.0
10322,530000.0
10323,345000.0
10324,706000.0
10325,147200.0
10326,259500.0
10327,204950.0
10328,294950.0
10329,190000.0
10330,535000.0
10331,312000.0
10332,255500.0
10333,298500.0
10334,289950.0
10335,198000.0
10336,242000.0
10337,216000.0
10338,325000.0
10339,380000.0
10340,377500.0
10341,330000.0
10342,275000.0
10343,240000.0
10344,345000.0
10345,272450.0
10346,421000.0
10347,230000.0
10348,273000.0
10349,360000.0
10350,245990.0
10351,335000.0
10352,183000.0
10353,270000.0
10354,185850.0
10355,170000.0
10356,165000.0
10357,324950.0
10358,193000.0
10359,325000.0
10360,495000.0
10361,245500.0
10362,322000.0
10363,253779.0
10364,200450.0
10365,255000.0
10366,240000.0
10367,267500.0
10368,219950.0
10369,489000.0
10370,217500.0
10371,235000.0
10372,314000.0
10373,325000.0
10374,185000.0
10375,267000.0
10376,249000.0
10377,156000.0
10378,469000.0
10379,281000.0
10380,245000.0
10381,265000.0
10382,110700.0
10383,179950.0
10384,130000.0
10385,233000.0
10386,300000.0
10387,314000.0
10388,197000.0
10389,335000.0
10390,213000.0
10391,245000.0
10392,219950.0
10393,360000.0
10394,375000.0
10395,263000.0
10396,408000.0
10397,368500.0
10398,261000.0
10399,440000.0
10400,220000.0
10401,525000.0
10402,110000.0
10403,349950.0
10404,340000.0
10405,262000.0
10406,707000.0
10407,319000.0
10408,270000.0
10409,240000.0
10410,239000.0
10411,280000.0
10412,375000.0
10413,400200.0
10414,294950.0
10415,368000.0
10416,288350.0
10417,254000.0
10418,399500.0
10419,265000.0
10420,253000.0
10421,240000.0
10422,160000.0
10423,259000.0
10424,220000.0
10425,239950.0
10426,240000.0
10427,216500.0
10428,173000.0
10429,675000.0
10430,1145000.0
10431,216650.0
10432,1850000.0
10433,848000.0
10434,1280000.0
10435,474000.0
10436,453500.0
10437,792000.0
10438,1175000.0
10439,495000.0
10440,682000.0
10441,524000.0
10442,1190000.0
10443,1425000.0
10444,700000.0
10445,550000.0
10446,797000.0
10447,642000.0
10448,1775000.0
10449,885000.0
10450,860000.0
10451,890000.0
10452,625000.0
10453,915000.0
10454,3200000.0
10455,725000.0
10456,1010000.0
10457,485000.0
10458,780000.0
10459,988000.0
10460,1545000.0
10461,1105000.0
10462,1355000.0
10463,1712500.0
10464,570000.0
10465,563000.0
10466,479000.0
10467,465000.0
10468,736000.0
10469,427500.0
10470,736000.0
10471,631500.0
10472,610000.0
10473,740000.0
10474,550000.0
10475,430000.0
10476,1450000.0
10477,930000.0
10478,1112000.0
10479,464950.0
10480,605000.0
10481,885000.0
10482,710200.0
10483,658000.0
10484,655000.0
10485,705000.0
10486,216650.0
10487,700000.0
10488,1220000.0
10489,620000.0
10490,680000.0
10491,755000.0
10492,826000.0
10493,1695000.0
10494,770000.0
10495,1169000.0
10496,410500.0
10497,550000.0
10498,478000.0
10499,626700.0
10500,700000.0
10501,1640000.0
10502,1220000.0
10503,762000.0
10504,539950.0
10505,822500.0
10506,707000.0
10507,595000.0
10508,494400.0
10509,895000.0
10510,2900000.0
10511,648475.0
10512,935000.0
10513,1000000.0
10514,345000.0
10515,260000.0
10516,575000.0
10517,531500.0
10518,162000.0
10519,269950.0
10520,460000.0
10521,322000.0
10522,256000.0
10523,240000.0
10524,520000.0
10525,700000.0
10526,510000.0
10527,630000.0
10528,255000.0
10529,200000.0
10530,655000.0
10531,440000.0
10532,335000.0
10533,267000.0
10534,650000.0
10535,570000.0
10536,355500.0
10537,760000.0
10538,360000.0
10539,199999.0
10540,224400.0
10541,241250.0
10542,365000.0
10543,712000.0
10544,424900.0
10545,679000.0
10546,288349.0
10547,625000.0
10548,720000.0
10549,325000.0
10550,398000.0
10551,224000.0
10552,185000.0
10553,264950.0
10554,241400.0
10555,740000.0
10556,135000.0
10557,935000.0
10558,359999.0
10559,390000.0
10560,415000.0
10561,235000.0
10562,262000.0
10563,257000.0
10564,407450.0
10565,590000.0
10566,212644.0
10567,330000.0
10568,640000.0
10569,435000.0
10570,190000.0
10571,320900.0
10572,213000.0
10573,208000.0
10574,650000.0
10575,902500.0
10576,615000.0
10577,240000.0
10578,675000.0
10579,774950.0
10580,350000.0
10581,208500.0
10582,379000.0
10583,440000.0
10584,408506.0
10585,790000.0
10586,204000.0
10587,780000.0
10588,695000.0
10589,830000.0
10590,829000.0
10591,472500.0
10592,585000.0
10593,765000.0
10594,1061600.0
10595,700000.0
10596,890000.0
10597,795000.0
10598,485500.0
10599,599000.0
10600,810000.0
10601,845000.0
10602,659000.0
10603,682000.0
10604,865000.0
10605,697000.0
10606,635000.0
10607,800000.0
10608,728000.0
10609,855000.0
10610,708000.0
10611,700000.0
10612,600000.0
10613,999000.0
10614,1065000.0
10615,460000.0
10616,668000.0
10617,725786.0
10618,835000.0
10619,650000.0
10620,585000.0
10621,750000.0
10622,707000.0
10623,765000.0
10624,759000.0
10625,860000.0
10626,800000.0
10627,689000.0
10628,645000.0
10629,580000.0
10630,855000.0
10631,806000.0
10632,712000.0
10633,730000.0
10634,665000.0
10635,585083.0
10636,647000.0
10637,780000.0
10638,622500.0
10639,735000.0
10640,998000.0
10641,695000.0
10642,1062500.0
10643,913000.0
10644,890776.0
10645,432000.0
10646,2400000.0
10647,690000.0
10648,663000.0
10649,1517000.0
10650,615000.0
10651,745000.0
10652,749000.0
10653,754999.0
10654,847093.0
10655,1255780.0
10656,724500.0
10657,797500.0
10658,950000.0
10659,641000.0
10660,805000.0
10661,855000.0
10662,566000.0
10663,680000.0
10664,820000.0
10665,960000.0
10666,705000.0
10667,518000.0
10668,640000.0
10669,565000.0
10670,740000.0
10671,480000.0
10672,1365000.0
10673,795000.0
10674,739888.0
10675,595000.0
10676,659000.0
10677,745000.0
10678,550000.0
10679,675000.0
10680,850000.0
10681,648000.0
10682,625000.0
10683,759000.0
10684,895000.0
10685,936000.0
10686,625000.0
10687,774000.0
10688,1325000.0
10689,710000.0
10690,1465000.0
10691,525000.0
10692,700000.0
10693,1000000.0
10694,687500.0
10695,715000.0
10696,860000.0
10697,519950.0
10698,750000.0
10699,1150000.0
10700,555000.0
10701,679950.0
10702,500000.0
10703,914500.0
10704,908990.0
10705,745000.0
10706,780000.0
10707,739900.0
10708,1175000.0
10709,580000.0
10710,643000.0
10711,945000.0
10712,560200.0
10713,725000.0
10714,1850000.0
10715,693000.0
10716,635000.0
10717,645000.0
10718,965000.0
10719,1050000.0
10720,785500.0
10721,1169000.0
10722,948000.0
10723,727000.0
10724,725000.0
10725,485000.0
10726,536000.0
10727,815000.0
10728,674750.0
10729,2000000.0
10730,970000.0
10731,800000.0
10732,744000.0
10733,680000.0
10734,770000.0
10735,1140000.0
10736,530000.0
10737,665000.0
10738,624500.0
10739,650000.0
10740,655000.0
10741,645000.0
10742,600000.0
10743,832000.0
10744,630000.0
10745,601000.0
10746,731000.0
10747,875909.0
10748,786000.0
10749,680000.0
10750,675000.0
10751,890000.0
10752,820000.0
10753,968000.0
10754,745000.0
10755,815000.0
10756,751000.0
10757,630000.0
10758,621500.0
10759,969990.0
10760,660000.0
10761,562000.0
10762,515000.0
10763,765000.0
10764,650000.0
10765,500000.0
10766,1250000.0
10767,716500.0
10768,895900.0
10769,606500.0
10770,680000.0
10771,815000.0
10772,570000.0
10773,919000.0
10774,2750000.0
10775,705000.0
10776,775000.0
10777,879000.0
10778,3200000.0
10779,1075000.0
10780,537500.0
10781,570000.0
10782,570000.0
10783,550000.0
10784,589000.0
10785,600000.0
10786,960000.0
10787,1452000.0
10788,875000.0
10789,594950.0
10790,891500.0
10791,440000.0
10792,775900.0
10793,899000.0
10794,480000.0
10795,815000.0
10796,505000.0
10797,1289990.0
10798,456000.0
10799,699850.0
10800,568000.0
10801,785000.0
10802,720000.0
10803,797000.0
10804,750000.0
10805,949950.0
10806,1060000.0
10807,959900.0
10808,800000.0
10809,535000.0
10810,802500.0
10811,602500.0
10812,911000.0
10813,775000.0
10814,760000.0
10815,476000.0
10816,699950.0
10817,832500.0
10818,726888.0
10819,587000.0
10820,850000.0
10821,650000.0
10822,940000.0
10823,526000.0
10824,672500.0
10825,545000.0
10826,545000.0
10827,870000.0
10828,650000.0
10829,750000.0
10830,1206690.0
10831,919990.0
10832,1020000.0
10833,1425000.0
10834,475000.0
10835,682000.0
10836,792000.0
10837,650100.0
10838,735000.0
10839,833000.0
10840,1247000.0
10841,865000.0
10842,882990.0
10843,775000.0
10844,1160000.0
10845,840000.0
10846,655000.0
10847,733000.0
10848,900000.0
10849,710000.0
10850,695000.0
10851,1059000.0
10852,1098000.0
10853,550000.0
10854,686000.0
10855,900000.0
10856,790000.0
10857,627000.0
10858,640000.0
10859,700000.0
10860,1150000.0
10861,692500.0
10862,1150000.0
10863,730000.0
10864,660000.0
10865,785000.0
10866,420000.0
10867,742000.0
10868,875000.0
10869,585000.0
10870,780000.0
10871,1025000.0
10872,607500.0
10873,545000.0
10874,400000.0
10875,265000.0
10876,1225000.0
10877,174950.0
10878,276200.0
10879,199950.0
10880,220000.0
10881,267000.0
10882,265000.0
10883,200000.0
10884,210000.0
10885,248000.0
10886,349950.0
10887,310000.0
10888,257950.0
10889,202200.0
10890,255000.0
10891,230000.0
10892,259000.0
10893,520000.0
10894,212000.0
10895,307700.0
10896,265000.0
10897,349900.0
10898,285000.0
10899,279950.0
10900,407000.0
10901,243500.0
10902,268000.0
10903,330000.0
10904,276000.0
10905,229000.0
10906,275000.0
10907,210000.0
10908,446000.0
10909,400000.0
10910,265000.0
10911,130000.0
10912,279900.0
10913,325250.0
10914,242500.0
10915,196900.0
10916,240415.0
10917,300000.0
10918,325000.0
10919,256000.0
10920,275000.0
10921,340000.0
10922,152000.0
10923,245000.0
10924,163000.0
10925,289950.0
10926,340000.0
10927,500000.0
10928,550000.0
10929,230000.0
10930,650000.0
10931,325000.0
10932,182500.0
10933,220000.0
10934,243000.0
10935,234000.0
10936,255000.0
10937,185000.0
10938,324950.0
10939,140000.0
10940,279000.0
10941,418200.0
10942,200000.0
10943,207000.0
10944,392000.0
10945,205950.0
10946,199000.0
10947,385000.0
10948,309000.0
10949,455000.0
10950,217000.0
10951,212500.0
10952,229500.0
10953,420000.0
10954,255000.0
10955,196000.0
10956,217000.0
10957,394250.0
10958,235000.0
10959,216000.0
10960,160000.0
10961,245000.0
10962,210000.0
10963,302500.0
10964,352500.0
10965,309950.0
10966,339000.0
10967,604700.0
10968,284950.0
10969,290000.0
10970,308130.0
10971,147500.0
10972,157000.0
10973,950000.0
10974,375000.0
10975,249950.0
10976,279900.0
10977,570000.0
10978,160000.0
10979,485000.0
10980,290000.0
10981,174500.0
10982,149500.0
10983,320000.0
10984,175000.0
10985,172500.0
10986,402000.0
10987,379260.0
10988,250000.0
10989,232000.0
10990,260000.0
10991,335000.0
10992,328000.0
10993,425000.0
10994,770000.0
10995,348000.0
10996,820000.0
10997,270000.0
10998,204750.0
10999,279950.0
11000,735000.0
11001,230000.0
11002,380000.0
11003,538250.0
11004,170000.0
11005,318000.0
11006,188500.0
11007,205000.0
11008,306500.0
11009,269800.0
11010,280500.0
11011,181100.0
11012,386000.0
11013,291850.0
11014,275000.0
11015,210500.0
11016,243500.0
11017,368000.0
11018,170000.0
11019,1350000.0
11020,219950.0
11021,525000.0
11022,210000.0
11023,270000.0
11024,625000.0
11025,230000.0
11026,550000.0
11027,340000.0
11028,258000.0
11029,95000.0
11030,245000.0
11031,299900.0
11032,144975.0
11033,235000.0
11034,240000.0
11035,253000.0
11036,189650.0
11037,325000.0
11038,550000.0
11039,278000.0
11040,170500.0
11041,168000.0
11042,370000.0
11043,237000.0
11044,230000.0
11045,225000.0
11046,260000.0
11047,799000.0
11048,449900.0
11049,120000.0
11050,157000.0
11051,279000.0
11052,250000.0
11053,368000.0
11054,271500.0
11055,178500.0
11056,295832.0
11057,175000.0
11058,263900.0
11059,140000.0
11060,175000.0
11061,325000.0
11062,343000.0
11063,176000.0
11064,265500.0
11065,361000.0
11066,405000.0
11067,600000.0
11068,234000.0
11069,237600.0
11070,289900.0
11071,475000.0
11072,340000.0
11073,345000.0
11074,237000.0
11075,287000.0
11076,246500.0
11077,216500.0
11078,310000.0
11079,180000.0
11080,266750.0
11081,235000.0
11082,421000.0
11083,149900.0
11084,235000.0
11085,406000.0
11086,375000.0
11087,250000.0
11088,272000.0
11089,269000.0
11090,180500.0
11091,210000.0
11092,293550.0
11093,403900.0
11094,300000.0
11095,374000.0
11096,421500.0
11097,376950.0
11098,239900.0
11099,199500.0
11100,385000.0
11101,248000.0
11102,362000.0
11103,258000.0
11104,340000.0
11105,490000.0
11106,391500.0
11107,436472.0
11108,140000.0
11109,342000.0
11110,344950.0
11111,308000.0
11112,175000.0
11113,350000.0
11114,325000.0
11115,380000.0
11116,378950.0
11117,325000.0
11118,240000.0
11119,260000.0
11120,259000.0
11121,370000.0
11122,245000.0
11123,322000.0
11124,255000.0
11125,241500.0
11126,250000.0
11127,299000.0
11128,250000.0
11129,245000.0
11130,267500.0
11131,450000.0
11132,275000.0
11133,275000.0
11134,300000.0
11135,264950.0
11136,266000.0
11137,334000.0
11138,329500.0
11139,275000.0
11140,287000.0
11141,565000.0
11142,350000.0
11143,352000.0
11144,447055.0
11145,331000.0
11146,310000.0
11147,249950.0
11148,267500.0
11149,225800.0
11150,370000.0
11151,360000.0
11152,250000.0
11153,168000.0
11154,258000.0
11155,370000.0
11156,213500.0
11157,267000.0
11158,330000.0
11159,302500.0
11160,315000.0
11161,245000.0
11162,249000.0
11163,350900.0
11164,200000.0
11165,359950.0
11166,210000.0
11167,277500.0
11168,460940.0
11169,342000.0
11170,200500.0
11171,272000.0
11172,338900.0
11173,330000.0
11174,180500.0
11175,295000.0
11176,160000.0
11177,259950.0
11178,370000.0
11179,270000.0
11180,312500.0
11181,300000.0
11182,340000.0
11183,320000.0
11184,220000.0
11185,374950.0
11186,269950.0
11187,273000.0
11188,283000.0
11189,298950.0
11190,246000.0
11191,294999.0
11192,244000.0
11193,452000.0
11194,206600.0
11195,290000.0
11196,259000.0
11197,278000.0
11198,226800.0
11199,302000.0
11200,245000.0
11201,280000.0
11202,241000.0
11203,330000.0
11204,270000.0
11205,299000.0
11206,245000.0
11207,275000.0
11208,252700.0
11209,339900.0
11210,389950.0
11211,360000.0
11212,346000.0
11213,245000.0
11214,244950.0
11215,333500.0
11216,220000.0
11217,253000.0
11218,355000.0
11219,275000.0
11220,306000.0
11221,206135.0
11222,348000.0
11223,235000.0
11224,335000.0
11225,306000.0
11226,266000.0
11227,139000.0
11228,248000.0
11229,480000.0
11230,379950.0
11231,228000.0
11232,435000.0
11233,325000.0
11234,290000.0
11235,231500.0
11236,260000.0
11237,175000.0
11238,245000.0
11239,253101.0
11240,239900.0
11241,280000.0
11242,259900.0
11243,120000.0
11244,255000.0
11245,340000.0
11246,253750.0
11247,250000.0
11248,145000.0
11249,339950.0
11250,289000.0
11251,292000.0
11252,491000.0
11253,265000.0
11254,339000.0
11255,379000.0
11256,158000.0
11257,325000.0
11258,367000.0
11259,342000.0
11260,265000.0
11261,325000.0
11262,240000.0
11263,335000.0
11264,327555.0
11265,245000.0
11266,274000.0
11267,220000.0
11268,362300.0
11269,190000.0
11270,335000.0
11271,460000.0
11272,220000.0
11273,295000.0
11274,283200.0
11275,178000.0
11276,472500.0
11277,415000.0
11278,257000.0
11279,270000.0
11280,347500.0
11281,305000.0
11282,282510.0
11283,442515.0
11284,192500.0
11285,422000.0
11286,325000.0
11287,267000.0
11288,255000.0
11289,300000.0
11290,240000.0
11291,302495.0
11292,282000.0
11293,213400.0
11294,289950.0
11295,465000.0
11296,725000.0
11297,471000.0
11298,3650000.0
11299,861000.0
11300,1690000.0
11301,1130000.0
11302,613200.0
11303,920000.0
11304,766500.0
11305,1600000.0
11306,1300000.0
11307,790000.0
11308,680000.0
11309,1735000.0
11310,2537000.0
11311,1200000.0
11312,930000.0
11313,950000.0
11314,534000.0
11315,718000.0
11316,1395000.0
11317,450000.0
11318,686500.0
11319,545000.0
11320,1005000.0
11321,441500.0
11322,808000.0
11323,685000.0
11324,484000.0
11325,530000.0
11326,840000.0
11327,593500.0
11328,530000.0
11329,460000.0
11330,1265000.0
11331,660000.0
